334346.561	2734881.206
334376.751	2734817.953
334406.346	2734761.2
334434.754	2734710.948
334461.317	2734666.946
334487.85	2734619.194
334509.351	2734567.691
334524.009	2734518.688
334539.886	2734464.184
334557.012	2734408.431
334572.295	2734359.428
334584.515	2734316.675
334597.923	2734267.172
334611.33	2734218.169
334625.363	2734168.666
334636.989	2734131.663
334659.115	2734076.909
334682.492	2734022.906
334709.619	2733969.652
334729.339	2733929.899
334747.779	2733888.646
334758.562	2733843.393
334773.877	2733774.388
334779.785	2733720.635
334780.099	2733674.132
334780.412	2733631.63
334778.851	2733582.127
334776.603	2733525.124
334772.418	2733460.871
334767.607	2733394.367
334762.14	2733326.114
334758.61	2733266.861
334751.33	2733206.108
334740.394	2733158.606
334740.051	2733106.603
334734.677	2733049.6
334733.71	2732997.097
334735.211	2732944.594
334738.555	2732882.591
334738.306	2732844.339
334740.526	2732806.087
334740.058	2732735.334
334740.247	2732670.831
334741.06	2732603.827
334735.593	2732534.324
334730.968	2732496.822
334725.719	2732459.321
334717.751	2732390.568
334711.127	2732331.816
334703.815	2732267.313
334699.785	2732228.061
334695.16	2732187.81
334685.942	2732118.557
334680.568	2732062.055
334677.631	2731997.052
334675.882	2731921.299
334675.007	2731883.047
334672.039	2731815.044
334669.758	2731754.292
334666.883	2731698.539
334664.696	2731649.787
334663.665	2731593.285
334664.479	2731524.532
334667.197	2731465.03
334669.354	2731413.028
334674.541	2731352.775
334681.572	2731282.773
334692.948	2731210.02
334703.729	2731139.767
334713.886	2731069.014
334722.23	2731009.511
334726.292	2730965.51
334727.823	2730913.758
334728.135	2730868.006
334727.76	2730812.254
334726.103	2730751.502
334728.228	2730694.5
334730.915	2730631.998
334733.602	2730565.496
334737.508	2730498.493
334740.789	2730426.991
334744.695	2730358.239
334748.663	2730299.987
334751.444	2730247.986
334756.756	2730201.484
334764.537	2730153.982
334772.912	2730098.731
334781.912	2730043.729
334787.881	2730000.477
334800.037	2729951.476
334816.474	2729887.474
334837.194	2729811.722
334849.412	2729770.221
334859.725	2729726.219
334869.412	2729680.468
334876.6	2729634.717
334884.412	2729588.966
334891.037	2729548.215
334899.318	2729479.963
334907.067	2729425.461
334916.692	2729373.96
334923.91	2729331.958
334925.409	2729276.207
334916.907	2729218.706
334911.625	2729178.705
334915.124	2729139.204
334925.405	2729090.952
334932.655	2729050.951
334938.529	2728999.449
334948.748	2728939.448
334955.279	2728889.197
334962.498	2728845.446
334972.78	2728794.444
334986.124	2728739.443
335000.094	2728679.691
335015.312	2728618.94
335026.187	2728562.439
335036.468	2728516.688
335047.406	2728467.187
335060.782	2728413.186
335072.251	2728356.186
335081.189	2728292.935
335093.846	2728223.434
335107.222	2728165.683
335123.098	2728114.932
335138.973	2728058.432
335152.943	2727999.431
335165.724	2727951.179
335177.287	2727906.678
335196.349	2727858.176
335215.974	2727807.425
335233.755	2727755.923
335251.505	2727703.171
335268.099	2727660.42
335290.161	2727600.918
335301.786	2727563.917
335312.13	2727521.165
335323.661	2727472.163
335333.912	2727417.662
335342.943	2727368.16
335351.975	2727316.158
335364.694	2727259.156
335380.569	2727203.904
335393.413	2727162.402
335409.976	2727118.65
335427.226	2727080.148
335443.695	2727024.896
335456.539	2726981.644
335413.634	2726951.894
335359.509	2726943.896
335312.384	2726936.898
335265.853	2726925.399
335212.322	2726914.151
335169.603	2726903.903
335131.947	2726893.154
335096.197	2726879.655
335046.791	2726845.406
334989.384	2726829.159
334937.882	2726826.662
334896.849	2726799.913
334875.316	2726756.413
334848.722	2726715.664
334800.032	2726734.668
334765.561	2726770.671
334740.122	2726817.424
334694.901	2726859.178
334641.055	2726823.93
334601.085	2726781.431
334568.147	2726741.182
334540.427	2726712.433
334497.363	2726674.434
334447.331	2726640.685
334416.518	2726617.186
334384.361	2726588.436
334354.204	2726565.437
334313.048	2726529.687
334286.422	2726486.937
334276.298	2726440.935
334281.33	2726390.683
334305.675	2726357.43
334339.927	2726304.176
334330.365	2726252.424
334296.584	2726196.923
334283.991	2726157.922
334273.304	2726117.42
334259.305	2726068.169
334235.836	2726023.418
334197.149	2725982.668
334145.368	2725958.669
334096.993	2725953.671
334056.961	2725954.172
334010.523	2725949.924
333967.054	2725931.425
333937.492	2725906.425
333911.681	2725876.425
333918.026	2725826.922
333942.903	2725785.918
333981.373	2725764.415
334025.03	2725749.162
334055.719	2725714.409
334069.658	2725662.406
334071.566	2725614.653
334064.067	2725576.151
334050.788	2725533.149
334030.539	2725490.898
334005.291	2725457.647
333972.386	2725418.896
333933.763	2725380.645
333909.139	2725344.894
333886.453	2725310.893
333856.048	2725270.892
333827.675	2725240.642
333784.738	2725212.142
333736.394	2725209.145
333682.863	2725197.647
333650.176	2725177.897
333609.239	2725156.398
333557.49	2725137.4
333506.303	2725109.402
333470.428	2725088.402
333435.304	2725074.403
333381.866	2725070.656
333336.647	2725063.158
333276.678	2725046.16
333240.928	2725033.911
333195.429	2725006.162
333161.992	2724974.912
333129.899	2724951.912
333086.337	2724926.414
333038.931	2724897.915
333002.401	2724872.416
332956.87	2724843.166
332925.463	2724822.167
332892.057	2724795.917
332861.276	2724772.918
332810.932	2724762.92
332770.868	2724761.422
332723.774	2724757.174
332680.211	2724729.175
332642.899	2724695.425
332619.618	2724664.675
332598.837	2724631.425
332570.245	2724584.174
332544.87	2724538.924
332506.339	2724508.924
332462.245	2724490.676
332425.807	2724473.927
332389.963	2724454.928
332348.931	2724428.179
332321.15	2724392.929
332302.151	2724349.428
332265.933	2724303.678
332224.37	2724283.929
332184.619	2724256.68
332147.995	2724205.93
332118.152	2724154.68
332096.621	2724106.429
332094.654	2724068.178
332094.092	2724026.926
332096.218	2723978.174
332123.595	2723934.671
332124.627	2723878.919
332095.158	2723829.668
332071.689	2723799.668
332042.782	2723756.168
332018.876	2723714.667
331995.094	2723664.916
331984.282	2723628.665
332000.189	2723579.412
332038.566	2723541.659
332028.504	2723490.657
331994.722	2723459.908
331949.907	2723452.909
331899.186	2723467.662
331862.404	2723477.414
331806.745	2723473.916
331766.868	2723471.418
331717.991	2723480.67
331679.24	2723485.172
331612.987	2723508.176
331607.206	2723440.673
331608.831	2723395.67
331631.395	2723357.918
331651.396	2723315.665
331652.334	2723269.162
331641.896	2723217.16
331618.052	2723174.409
331616.49	2723123.657
331618.178	2723070.404
331618.49	2723027.902
331618.209	2722981.399
331630.021	2722932.146
331657.054	2722889.893
331675.21	2722846.89
331683.241	2722798.137
331668.396	2722750.885
331640.832	2722706.384
331607.456	2722671.633
331553.547	2722660.384
331505.952	2722651.635
331458.419	2722636.135
331408.792	2722639.387
331358.416	2722657.139
331306.82	2722668.141
331262.256	2722674.642
331221.505	2722683.144
331178.378	2722673.894
331161.596	2722628.642
331163.283	2722581.889
331150.376	2722535.887
331117.687	2722496.386
331088.248	2722453.634
331071.527	2722403.882
331060.556	2722352.379
331051.524	2722303.377
331040.522	2722255.124
331030.801	2722209.872
331016.83	2722143.118
331010.985	2722091.616
331012.108	2722038.363
330999.857	2721989.36
330958.168	2721966.109
330915.042	2721954.359
330865.009	2721938.609
330815.476	2721933.11
330774.162	2721932.611
330723.348	2721932.862
330671.252	2721927.863
330625.751	2721906.612
330600.719	2721866.86
330581.5	2721818.606
330552.655	2721777.104
330496.497	2721737.102
330470.871	2721692.099
330450.214	2721659.597
330387.554	2721631.096
330341.239	2721625.596
330292.736	2721646.099
330249.889	2721672.352
330206.387	2721703.606
330161.04	2721725.358
330111.912	2721745.361
330064.128	2721761.863
330017.563	2721776.615
329979.217	2721799.868
329934.527	2721819.121
329882.43	2721819.122
329835.428	2721817.373
329801.613	2721834.875
329772.143	2721859.378
329741.861	2721897.132
329719.828	2721944.886
329713.641	2721992.89
329712.517	2722042.393
329706.269	2722095.646
329657.298	2722101.647
329606.576	2722093.398
329556.917	2722099.899
329517.416	2722114.901
329475.258	2722135.903
329437.507	2722162.905
329402.912	2722193.658
329366.318	2722232.661
329338.63	2722272.413
329311.568	2722310.916
329271.254	2722338.918
329223.689	2722331.669
329182.685	2722300.168
329149.213	2722275.667
329109.46	2722247.917
329045.518	2722221.416
328999.983	2722199.916
328969.167	2722164.665
328938.413	2722121.913
328906.378	2722084.161
328860.281	2722052.66
328807.776	2722024.91
328771.054	2722011.159
328742.77	2721976.157
328731.206	2721925.154
328731.58	2721885.901
328744.112	2721835.897
328754.612	2721799.644
328774.143	2721751.139
328784.143	2721699.885
328788.455	2721649.131
328749.983	2721617.629
328701.542	2721629.881
328659.415	2721652.134
328614.1	2721673.386
328577.128	2721683.137
328528.188	2721686.638
328477.872	2721694.39
328428.868	2721703.391
328391.304	2721709.893
328353.051	2721722.394
328308.33	2721746.647
328262.859	2721782.401
328225.014	2721820.154
328201.701	2721867.408
328181.638	2721910.412
328157.825	2721940.665
328115.542	2721975.168
328074.509	2722012.671
328047.571	2722039.174
328007.164	2722076.927
327971.227	2722113.429
327937.164	2722158.683
327913.166	2722211.686
327901.137	2722271.19
327886.076	2722318.193
327859.608	2722362.196
327829.983	2722402.699
327790.482	2722416.701
327758.291	2722391.7
327715.194	2722376.2
327668.537	2722402.953
327630.316	2722415.204
327580.875	2722399.704
327535.903	2722380.204
327481.9	2722378.455
327419.491	2722394.207
327381.209	2722409.209
327345.174	2722386.458
327324.609	2722342.456
327298.323	2722298.454
327262.475	2722255.703
327229.753	2722221.201
327186.124	2722197.701
327148.06	2722189.952
327104.994	2722170.951
327060.771	2722142.701
327029.83	2722117.7
327020.108	2722070.698
327023.105	2722021.695
326999.351	2721975.192
326978.16	2721932.44
326978.594	2721883.686
326984.747	2721837.433
326976.275	2721788.93
326958.896	2721744.427
326931.955	2721703.675
326899.201	2721667.673
326847.947	2721642.422
326806.911	2721611.671
326774.814	2721578.419
326722.683	2721541.668
326688.929	2721512.166
326654.613	2721482.165
326622.296	2721453.163
326580.51	2721424.911
326545.788	2721403.91
326507.94	2721381.659
326465.155	2721355.408
326418.557	2721323.906
326380.179	2721295.405
326335.518	2721263.903
326304.046	2721238.152
326263.071	2721190.148
326239.722	2721139.645
326229.592	2721087.89
326227.68	2721037.386
326237.771	2720994.132
326247.893	2720950.628
326259.889	2720892.122
326266.823	2720852.369
326278.164	2720806.615
326288.192	2720752.61
326277.344	2720701.356
326258.214	2720656.602
326233.992	2720625.6
326199.018	2720585.847
326179.857	2720552.345
326162.041	2720517.592
326145.445	2720482.34
326127.57	2720428.587
326117.945	2720388.085
326105.788	2720336.082
326090.475	2720290.58
326073.85	2720239.578
326066.132	2720193.326
326050.757	2720140.573
326020.224	2720103.321
325989.63	2720069.57
325953.381	2720040.57
325907.569	2720008.57
325866.757	2719973.819
325816.509	2719932.319
325821.229	2719881.567
325839.387	2719830.064
325850.608	2719793.062
325856.078	2719755.06
325858.892	2719703.558
325848.425	2719660.557
325837.989	2719622.555
325813.397	2719568.304
325792.648	2719518.802
325776.399	2719475.8
325764.651	2719435.799
325754.746	2719394.798
325744.841	2719349.796
325737.53	2719306.545
325730.063	2719246.292
325724.034	2719198.041
325716.754	2719160.039
325708.224	2719120.788
325694.006	2719079.036
325681.007	2719037.035
325662.29	2718985.784
325645.541	2718946.532
325624.98	2718908.032
325593.575	2718859.28
325570.513	2718827.78
325540.482	2718791.029
325507.827	2718747.528
325482.265	2718715.278
325450.297	2718678.527
325424.704	2718648.776
325395.954	2718611.025
325372.268	2718579.775
325343.456	2718534.773
325321.02	2718489.272
325306.208	2718453.271
325292.709	2718410.77
325282.335	2718370.268
325274.524	2718332.267
325271.15	2718285.265
325280.402	2718232.513
325292.966	2718196.262
325315.031	2718154.26
325336.501	2718123.008
325293.314	2718084.507
325243.688	2718070.758
325192.78	2718059.008
325153.342	2718048.509
325103.059	2718031.009
325066.152	2718019.259
325019.089	2718008.01
324977.775	2718003.76
324925.024	2718000.261
324886.898	2717997.261
324845.554	2717991.762
324793.428	2717980.013
324751.366	2717951.762
324712.428	2717917.012
324680.522	2717888.512
324650.554	2717859.511
324614.835	2717832.511
324571.616	2717823.261
324534.27	2717854.013
324510.924	2717887.765
324474.891	2717925.266
324435.076	2717964.768
324405.356	2717994.77
324378.823	2718024.271
324334.416	2718042.272
324284.32	2718061.524
324236.787	2718083.275
324203.942	2718120.277
324177.503	2718170.529
324149.783	2718213.781
324123.937	2718254.783
324095.592	2718302.285
324076.059	2718337.536
324047.057	2718378.788
324005.273	2718412.789
323968.553	2718435.04
323925.458	2718457.542
323884.926	2718483.793
323838.049	2718514.545
323802.579	2718537.546
323751.86	2718556.297
323707.452	2718573.048
323649.795	2718600.05
323602.919	2718628.802
323567.45	2718653.053
323536.449	2718676.805
323496.573	2718709.306
323464.916	2718733.558
323426.946	2718763.059
323382.008	2718796.811
323352.913	2718821.813
323316.162	2718839.064
323269.192	2718850.065
323224.723	2718852.315
323171.315	2718846.816
323104.532	2718823.065
323061.188	2718795.315
323028.656	2718769.564
322998.686	2718743.813
322969.311	2718718.562
322924.029	2718683.31
322883.216	2718652.309
322848.777	2718625.808
322799.839	2718618.557
322752.119	2718608.557
322711.431	2718604.306
322655.492	2718596.556
322600.21	2718594.806
322557.115	2718624.807
322518.521	2718656.308
322476.145	2718693.81
322441.394	2718730.812
322406.018	2718771.063
322367.423	2718804.815
322323.079	2718831.816
322275.546	2718858.067
322235.045	2718888.818
322195.169	2718921.319
322159.669	2718948.07
322125.449	2718965.571
322084.198	2718974.071
322045.479	2718978.071
322007.353	2718979.571
321946.445	2718993.822
321909.757	2719027.573
321883.912	2719070.325
321859.38	2719119.827
321824.629	2719167.579
321786.035	2719198.33
321741.033	2719217.081
321700.439	2719233.082
321660.5	2719247.832
321607.874	2719274.833
321512.871	2719331.835
321471.714	2719363.087
321443.963	2719403.338
321436.556	2719443.34
321427.9	2719496.092
321407.868	2719560.096
321360.71	2719521.844
321321.209	2719501.093
321276.614	2719477.091
321242.207	2719459.59
321189.361	2719433.839
321153.048	2719416.338
321101.484	2719391.087
321048.67	2719373.086
321004.762	2719361.835
320965.386	2719360.835
320924.729	2719365.585
320880.977	2719376.585
320827.57	2719367.835
320776.631	2719340.833
320707.91	2719318.332
320668.409	2719294.581
320637.689	2719247.079
320610.157	2719199.576
320575.062	2719163.074
320539.405	2719148.073
320492.966	2719138.823
320449.777	2719135.072
320397.681	2719131.571
320357.586	2719121.57
320313.584	2719082.567
320284.771	2719036.314
320259.177	2718997.811
320223.489	2718975.809
320176.988	2718943.557
320143.831	2718925.556
320108.174	2718904.054
320068.61	2718871.802
320034.172	2718842.8
320004.202	2718817.048
319960.202	2718783.047
319931.482	2718758.546
319881.825	2718724.545
319834.042	2718701.295
319802.791	2718676.044
319763.228	2718640.042
319737.602	2718597.04
319738.04	2718559.039
319735.946	2718519.037
319727.446	2718470.785
319717.071	2718430.784
319708.603	2718385.783
319702.697	2718347.781
319684.666	2718298.78
319653.947	2718256.529
319615.039	2718225.528
319586.945	2718199.778
319568.289	2718148.276
319549.039	2718112.275
319527.257	2718078.774
319496.569	2718036.523
319471.6	2717997.773
319451.725	2717965.023
319427.35	2717916.274
319404.882	2717866.275
319391.351	2717830.775
319372.664	2717778.775
319361.009	2717736.276
319342.322	2717682.026
319319.947	2717650.276
319293.103	2717621.277
319256.727	2717589.028
319218.476	2717561.279
319177.069	2717540.78
319151.444	2717499.031
319136.038	2717463.531
319105.35	2717425.031
319055.724	2717412.533
319004.129	2717388.034
318965.91	2717368.536
318920.096	2717353.037
318859.002	2717331.79
318805.657	2717334.542
318750.437	2717349.545
318713.686	2717364.797
318670.497	2717371.548
318626.028	2717369.8
318585.34	2717367.552
318526.901	2717369.805
318476.712	2717367.557
318420.117	2717358.309
318381.929	2717345.81
318346.897	2717328.062
318313.084	2717306.063
318265.395	2717295.565
318222.144	2717288.816
318166.236	2717285.319
318113.547	2717295.071
318076.139	2717310.573
318031.762	2717329.825
317975.229	2717334.577
317921.227	2717341.33
317883.726	2717336.331
317834.068	2717320.083
317778.098	2717309.085
317731.158	2717328.338
317671.406	2717321.09
317637.031	2717304.841
317594.435	2717302.343
317551.934	2717314.845
317510.151	2717344.847
317469.649	2717379.35
317435.397	2717397.852
317396.739	2717417.103
317343.518	2717445.356
317292.079	2717448.109
317255.797	2717437.61
317220.139	2717420.611
317172.388	2717408.863
317119.074	2717418.616
317082.291	2717431.618
317023.226	2717436.87
316973.63	2717436.623
316924.065	2717439.376
316876.469	2717451.629
316830.123	2717459.882
316783.089	2717453.635
316739.181	2717440.137
316700.335	2717428.14
316658.364	2717421.392
316607.549	2717422.395
316569.422	2717424.398
316521.139	2717421.651
316482.98	2717415.402
316431.445	2717411.152
316390.816	2717416.652
316348.251	2717422.403
316298.684	2717421.403
316244.617	2717412.153
316194.958	2717389.153
316138.985	2717379.153
316097.762	2717398.403
316056.571	2717419.654
316002.536	2717417.404
315941.541	2717415.162
315883.139	2717419.419
315841.861	2717423.425
315797.428	2717433.181
315738.339	2717428.938
315712.438	2717460.194
315665.188	2717409.196
315628.219	2717384.449
315601.935	2717338.947
315582.058	2717306.196
315550.053	2717256.695
315532.048	2717217.442
315514.667	2717171.188
315491.008	2717140.937
315448.977	2717121.44
315399.978	2717102.694
315361.04	2717067.945
315313.324	2717053.701
315258.704	2717054.708
315220.645	2717062.463
315173.119	2717081.72
315121.655	2717084.727
315082.252	2717079.232
315029.444	2717063.488
314990.633	2717052.992
314935.975	2717043.244
314897.224	2717045.245
314846.472	2717058.248
314805.72	2717040.749
314777.564	2717006.499
314753.156	2716953.999
314740.186	2716909.748
314698.872	2716900.249
314661.901	2716882.25
314622.399	2716855.001
314577.741	2716820.502
314529.395	2716808.754
314481.111	2716811.506
314428.422	2716818.759
314387.044	2716800.01
314354.448	2716765.761
314327.009	2716739.262
314292.569	2716712.263
314247.316	2716682.515
314214.782	2716658.766
314182.249	2716634.767
314144.621	2716605.018
314106.181	2716579.019
314068.648	2716570.771
314022.989	2716563.523
313972.205	2716562.275
313930.39	2716553.027
313892.512	2716526.528
313854.948	2716542.78
313818.633	2716560.282
313773.568	2716561.534
313717.877	2716547.786
313667.812	2716539.788
313624.028	2716538.29
313585.995	2716537.542
313533.398	2716530.794
313486.457	2716528.296
313447.705	2716535.048
313401.889	2716555.799
313349.009	2716577.801
313298.13	2716592.053
313256.876	2716593.554
313206.59	2716604.805
313173.43	2716626.305
313143.331	2716657.305
313103.043	2716693.555
313061.536	2716725.304
313027.655	2716751.553
312991.368	2716767.553
312948.739	2716774.802
312892.797	2716778.803
312845.794	2716778.553
312801.978	2716777.053
312755.006	2716775.054
312716.909	2716774.804
312669.874	2716776.304
312627.933	2716779.055
312572.023	2716779.305
312519.925	2716778.806
312477.39	2716777.807
312439.262	2716777.559
312396.727	2716774.312
312350.598	2716745.315
312327.315	2716715.316
312308.502	2716680.817
312291.094	2716630.568
312285.814	2716576.317
312280.502	2716521.817
312259.315	2716468.819
312221.501	2716431.072
312188.624	2716409.325
312149.465	2716379.327
312111.618	2716339.579
312087.867	2716288.331
312060.928	2716239.832
312023.485	2716232.833
311968.823	2716234.835
311914.914	2716222.337
311880.787	2716200.589
311843.441	2716183.84
311802.157	2716180.592
311751.342	2716183.344
311699.901	2716183.596
311660.586	2716178.347
311601.645	2716159.6
311551.548	2716149.102
311512.171	2716145.353
311473.512	2716136.105
311435.51	2716121.356
311389.976	2716091.108
311355.85	2716068.109
311328.099	2716038.11
311302.41	2715991.361
311293.159	2715950.861
311287.095	2715913.361
311284.969	2715858.611
311287.844	2715817.111
311291.343	2715772.111
311292.342	2715727.611
311287.591	2715683.111
311276.527	2715634.861
311263.463	2715599.111
311242.117	2715565.362
311213.115	2715536.613
311182.206	2715508.364
311152.549	2715482.116
311108.828	2715467.868
311056.919	2715443.12
311027.887	2715418.871
311009.793	2715369.872
310980.855	2715333.623
310932.696	2715316.124
310887.756	2715298.626
310852.317	2715279.877
310816.284	2715258.129
310765.625	2715234.88
310726.998	2715217.382
310688.56	2715176.634
310659.685	2715131.135
